gene_id	condition	log2fold_change	p_value	p_value_corrected	base_mean
26088	Experimental	0.18413295306969407	0.5918395147750075	1.0	982.3333333333336
101927051	Experimental	0.22043312354367123	0.22620792821079969	1.0	294.00000000000006
23466	Experimental	0.05352274815405099	0.8205514824642905	1.0	3038.0000000000005
25777	Experimental	0.1332366597123919	0.6746953843491409	1.0	1316.3333333333335
9567	Experimental	0.44286635235241845	0.4900997547775299	1.0	990.6666666666669
9929	Experimental	-0.21887984019564163	0.9589135033117901	1.0	1993.666666666667
56993	Experimental	-0.6873907067844783	0.5396238218689725	1.0	1959.0000000000002
11144	Experimental	-1.0054551574111508	1.9996597586128262	1.0	4.0
10521	Experimental	-0.27848428424514954	0.5262457607995402	1.0	4472.333333333334
101927183	Experimental	0.20994409384943263	2.0	1.0	0.7333333333333334
105373030	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
1454	Experimental	0.4537398792377982	0.5084424934500485	1.0	1455.3333333333333
102800317	Experimental	0.4608814659467439	0.5047208658631468	1.0	1463.3333333333337
106635525	Experimental	-0.07216260774002908	1.999293691800493	1.0	7.333333333333335
25829	Experimental	-0.07467357307940463	1.1418787661176784	1.0	1644.666666666667
23616	Experimental	0.1870498005854053	0.5832650101757274	1.0	951.666666666667
23764	Experimental	0.18134191696085752	0.4824950080422875	1.0	658.3333333333335
102465492	Experimental	-0.2764375237726139	1.9998762475908383	1.0	2.6666666666666674
5435	Experimental	-0.32393718591278914	1.2331070178142258	1.0	855.3333333333335
85377	Experimental	-0.00037950892762309756	1.1757606096590267	1.0	1862.3333333333333
51386	Experimental	-0.014748472702420697	1.0301609547508075	1.0	5096.333333333335
724029	Experimental	-0.11760752565555965	1.9999664738025527	1.0	1.3666666666666671
129138	Experimental	0.06214045938767548	0.3579085725893301	1.0	417.6666666666667
8484	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
23464	Experimental	0.08026004718144258	0.43326409705285174	1.0	524.0000000000001
3005	Experimental	0.4241196457773471	0.5143028540955932	1.0	1761.333333333334
11078	Experimental	0.1035121350190182	0.6161860605331706	1.0	943.3333333333335
79159	Experimental	-0.6232108016348284	1.3897732291081308	1.0	512.0000000000001
3956	Experimental	0.325592194469134	0.381908337055165	1.0	4419.666666666668
57026	Experimental	0.051326857776651906	0.2859420118388229	1.0	333.66666666666674
9463	Experimental	0.15105796359394935	0.5167513777459084	1.0	713.0
254240	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
51493	Experimental	-0.31869776272772166	0.8922948746768421	1.0	1865.3333333333337
339666	Experimental	-0.10571216839702584	1.9999511572722808	1.0	1.6666666666666672
83874	Experimental	0.33904813386853455	0.19197455848179357	1.0	270.6666666666667
5008	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
91370	Experimental	-0.9073560081174391	1.970608737126545	1.0	51.33333333333334
3976	Experimental	-0.7258179534703466	1.1639181028429448	1.0	711.3333333333335
105372988	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
8897	Experimental	0.5840056961192737	0.4185150749647321	1.0	837.6666666666669
84164	Experimental	0.03125280629188402	0.7815621858042107	1.0	1673.3333333333337
29796	Experimental	-0.4429043610351585	1.0188912001427972	1.0	1174.3333333333335
4771	Experimental	0.14791728086301117	0.5696242947222162	1.0	849.6666666666669
8508	Experimental	1.0624809673293223	0.2662216615757722	1.0	1526.666666666667
8563	Experimental	-0.03737923072976072	1.1786761427557297	1.0	1589.666666666667
4744	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
10740	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
10291	Experimental	-0.5613827160178378	0.19747137344316848	1.0	4160.000000000001
5988	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
162	Experimental	0.0801489138262316	0.7729351812307911	1.0	4315.333333333335
10633	Experimental	-1.9062195939600053	1.982054574168132	1.0	32.333333333333336
10634	Experimental	-0.0991741007206747	1.1496057372523147	1.0	1493.0000000000002
25807	Experimental	0.017029685461962204	0.451647859384175	1.0	527.6666666666669
83999	Experimental	0.6414167345530776	0.2541464001888595	1.0	417.3333333333334
107985549	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
84133	Experimental	0.01240944826462452	0.37881694716867864	1.0	431.0
7494	Experimental	0.6766921472987235	0.41152905748560287	1.0	1024.0000000000002
150275	Experimental	0.14509774328692251	0.41511404170749605	1.0	520.3333333333334
150274	Experimental	-0.40062472608614047	1.8693907573585988	1.0	152.00000000000003
11200	Experimental	0.39007432900223193	0.32503708932161285	1.0	462.0
23331	Experimental	0.0	1.9996588379569054	1.0	5.000000000000001
23760	Experimental	-0.5730719077632455	0.7227604922986138	1.0	1700.666666666667
100113380	Experimental	-0.8888785563714932	1.9959048881686108	1.0	16.333333333333336
550631	Experimental	-0.5186171555171882	1.8276561894455703	1.0	178.33333333333334
23541	Experimental	0.3168178689194344	0.3250567654068737	1.0	440.00000000000006
51537	Experimental	-0.16510155439760485	1.3044315108862152	1.0	851.0
10737	Experimental	-0.11760752565555965	1.9999664738025527	1.0	1.3666666666666671
10738	Experimental	-0.6299479632121513	1.9999744483411543	1.0	1.0333333333333337
6527	Experimental	-0.9245228290778764	1.9999325063202684	1.0	1.7000000000000004
10739	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
7533	Experimental	-0.48692017804257615	0.5604815836824865	1.0	2551.0000000000005
25775	Experimental	-0.5577845624549678	1.998299449453992	1.0	10.666666666666666
105372998	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
9681	Experimental	0.23485442347723529	0.23865622554585886	1.0	310.3333333333334
253143	Experimental	0.002668587454506472	0.5969137327033422	1.0	778.6666666666669
102465666	Experimental	-0.09034247359119398	1.9744399953965501	1.0	58.00000000000001
23761	Experimental	0.2390805954278956	0.6229348379098145	1.0	1408.0
9814	Experimental	0.3383600308760759	0.2946412376893495	1.0	401.66666666666674
56478	Experimental	-0.1020094614384928	1.5574112424922004	1.0	478.00000000000006
4733	Experimental	-0.386269932041426	1.170037625252796	1.0	919.6666666666669
101929760	Experimental	-1.82130919870227	1.9991242107057128	1.0	6.000000000000001
23598	Experimental	-0.12693412276721816	1.2913929905854686	1.0	920.3333333333334
3985	Experimental	-0.11517761300699082	1.2925408603386688	1.0	931.0
91445	Experimental	-0.14810968861097987	1.4144549614755373	1.0	658.6666666666669
50487	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
105372995	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
6525	Experimental	-0.2121672686388261	1.2727708735516419	1.0	875.0000000000001
55000	Experimental	-0.6378100279521485	0.5145268856152636	1.0	2171.6666666666674
22880	Experimental	-0.07633261721061277	1.3973484074258193	1.0	732.0
150291	Experimental	-1.6496376573784537	1.995435152275998	1.0	15.333333333333336
150290	Experimental	-0.3053545937507009	1.9209657809931129	1.0	111.33333333333336
6948	Experimental	-0.1020402988192491	1.9999666948506534	1.0	1.366666666666667
23481	Experimental	-0.8188545932120616	0.20546070227389807	1.0	2836.6666666666665
730005	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
105372990	Experimental	-1.5548849482724763	1.9997627160491334	1.0	3.0333333333333337
105373032	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
139201	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
105373033	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
27350	Experimental	0.4660124684106836	0.4355488811751356	1.0	759.3333333333334
112268288	Experimental	-0.7378519543018728	1.9986557120579043	1.0	9.000000000000002
400931	Experimental	-0.8176481132499971	1.976599116054468	1.0	45.666666666666664
642648	Experimental	-0.42667143296325044	1.9997197513937162	1.0	4.033333333333334
150381	Experimental	-0.6085918581140422	1.9676089379926707	1.0	58.33333333333334
100271722	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
730668	Experimental	-0.06589957020453668	1.999886473738271	1.0	2.666666666666668
7477	Experimental	-0.5633330896250658	1.0232147327916132	1.0	1023.6666666666669
105373071	Experimental	-0.36478160371160273	1.9999629990495407	1.0	1.366666666666667
25814	Experimental	-0.32447212983471246	1.1306785392253882	1.0	1071.6666666666667
105373067	Experimental	0.20994409384943208	2.0	1.0	0.7333333333333334
105373069	Experimental	-0.6044175819535131	1.9998256222200006	1.0	3.0
27127	Experimental	-0.9245228290778764	1.9999325063202684	1.0	1.7000000000000004
55007	Experimental	-0.49674745282151916	1.7626212177771947	1.0	228.33333333333337
406883	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
23313	Experimental	0.3357625239467817	0.5156497363336333	1.0	910.3333333333335
101927551	Experimental	-0.2970891056854209	1.996968979837699	1.0	15.666666666666671
23779	Experimental	0.23942536018310057	0.2360443267800025	1.0	308.00000000000006
553158	Experimental	0.22664587302288464	0.2661620609065266	1.0	341.3333333333334
84247	Experimental	-0.2483696524133697	1.4703622628810487	1.0	538.3333333333334
85352	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
25813	Experimental	-0.33147707448429514	1.3171112856861082	1.0	709.6666666666669
80339	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
23170	Experimental	-0.30272928357924167	0.8220708732767831	1.0	2266.666666666667
706	Experimental	0.2921854031496743	0.5681640946013145	1.0	1113.6666666666667
27349	Experimental	-0.36596089376923907	1.6834142508456251	1.0	303.3333333333334
100506679	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
11252	Experimental	0.31734994470526284	0.5141769790034101	1.0	875.0000000000001
267020	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
10762	Experimental	-0.6793072748904776	0.8882873560577991	1.0	1149.3333333333337
1727	Experimental	0.11330082824849244	0.7195128494534861	1.0	1652.0000000000002
100616143	Experimental	-0.6012205013479549	1.999854964449162	1.0	2.6666666666666665
55020	Experimental	-0.22591638744528783	1.6770958591344693	1.0	327.66666666666674
6305	Experimental	0.22060678483579882	0.6431879716379849	1.0	1587.0
113218480	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
9701	Experimental	0.1498158422582569	0.45568586315949	1.0	589.3333333333334
105373096	Experimental	-1.527112570729755	1.9999473102780683	1.0	1.333333333333334
23654	Experimental	-0.017933106025709043	1.0667611617213157	1.0	3457.0000000000005
6300	Experimental	-0.2836758323624778	1.3932882079195565	1.0	624.3333333333335
83933	Experimental	-0.039995630627522885	1.549559080770308	1.0	507.00000000000006
85378	Experimental	-0.11596148247803309	1.5381495544803547	1.0	497.6666666666668
105373095	Experimental	0.6387990376098306	0.18944867974352997	1.0	312.6666666666667
83642	Experimental	0.6623087808720995	0.2751739623305266	1.0	463.00000000000017
80305	Experimental	0.11619105460191054	0.6690593342757067	1.0	1212.0000000000002
23209	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
415116	Experimental	1.1142021484806266	0.28958744657905033	1.0	1054.6666666666667
105373074	Experimental	-0.32867623885043484	1.9999241753224573	1.0	2.0000000000000004
107985553	Experimental	-0.26135867012051706	1.9996124112845157	1.0	5.000000000000001
79087	Experimental	-0.36648511068443923	1.6990789020579147	1.0	290.33333333333337
9889	Experimental	0.17043271807851643	0.566821780794051	1.0	868.0000000000001
105373091	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
23774	Experimental	0.29760735328306737	0.32463149898530946	1.0	434.00000000000006
339685	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
105369161	Experimental	0.0	1.999658837900922	1.0	5.000000000000001
25771	Experimental	-0.07434876754749399	1.512086670215477	1.0	546.0000000000001
64781	Experimental	-0.08523705915645725	1.2916283374624393	1.0	969.6666666666669
105373075	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
9620	Experimental	0.6576124890842173	0.4146885020232544	1.0	1447.3333333333337
55687	Experimental	-0.4719645723600792	1.5659500253323508	1.0	386.66666666666674
150384	Experimental	-0.10671325036431857	1.9992203506188166	1.0	7.666666666666668
51512	Experimental	-0.46972927274185183	0.978181122941681	1.0	1230.666666666667
79174	Experimental	-0.22070004827194958	1.7236946426122104	1.0	286.66666666666674
84271	Experimental	-0.1605561291529235	1.1056485577558146	1.0	1493.0000000000002
91695	Experimental	-0.8154385491907852	1.6168569028653212	1.0	301.6666666666667
253190	Experimental	-0.1435970925412578	1.9558080517598062	1.0	80.33333333333336
2033	Experimental	-0.47215398839922973	0.9268088633564885	1.0	1353.0000000000002
9978	Experimental	-0.32820073598776905	1.544720307076586	1.0	434.66666666666674
150353	Experimental	-1.82130919870227	1.9991242107057128	1.0	6.000000000000001
6767	Experimental	-0.11638686492563048	1.0191736363432318	1.0	2298.0000000000005
100616283	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
10478	Experimental	-0.19865029028435555	1.541230075456456	1.0	470.3333333333334
105373037	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
57591	Experimental	0.30177860285038066	0.4558874334318124	1.0	678.0000000000001
27352	Experimental	0.19704575981387928	0.48557000306166054	1.0	675.0000000000001
158	Experimental	-0.5873608181403269	1.0881928052648975	1.0	893.6666666666669
23112	Experimental	0.061624742402038975	0.482469078350255	1.0	593.6666666666669
114841040	Experimental	-1.527112570729755	1.9999473102780683	1.0	1.333333333333334
113828	Experimental	0.2913981023064562	0.4543045356507413	1.0	667.0000000000001
101927279	Experimental	-0.048780547338920496	1.9969927436244854	1.0	16.66666666666667
9402	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
468	Experimental	0.347038328995523	0.23120448998347473	1.0	6029.333333333335
105373035	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
54471	Experimental	-0.2564746572300734	1.0404204216997854	1.0	1474.666666666667
4248	Experimental	-0.7678036738382353	1.9998816368517518	1.0	2.3333333333333344
100506472	Experimental	-0.0024514085261151345	1.9753193478642659	1.0	58.333333333333336
10454	Experimental	0.3800869594166034	0.4155585257521655	1.0	633.0000000000001
9145	Experimental	1.0250408148684154	0.18568743057970205	1.0	390.3333333333335
116936	Experimental	-0.0864216778661408	1.9670230909985802	1.0	68.00000000000001
116937	Experimental	-2.1119803501681544	1.9958858032465112	1.0	13.66666666666667
116938	Experimental	-0.940223704159615	1.9935526528457677	1.0	21.000000000000004
5155	Experimental	-0.8444921479306409	1.0757773156711772	1.0	756.6666666666666
23492	Experimental	0.9197945628906525	0.20673475851726417	1.0	405.66666666666674
200316	Experimental	0.804524551364419	0.20310123141881617	1.0	368.66666666666674
91582	Experimental	-0.4401770051605533	0.8639538641730625	1.0	1597.3333333333337
83746	Experimental	-0.9192832598023675	1.5243393972826575	1.0	351.3333333333333
100506544	Experimental	-0.7859081735746876	1.9626863950782423	1.0	61.00000000000001
150356	Experimental	-0.49614926107321783	1.9884587501624782	1.0	32.333333333333336
27341	Experimental	-0.862021972396517	0.6822471893436808	1.0	1321.6666666666667
94009	Experimental	-0.8959210973548145	1.820734316992255	1.0	164.33333333333334
101927344	Experimental	0.20994409384943263	2.0	1.0	0.7333333333333334
150372	Experimental	-0.6299479632121511	1.9999744483411543	1.0	1.0333333333333339
388906	Experimental	-0.7813545273076525	1.9857378001197636	1.0	34.333333333333336
6942	Experimental	0.2772119432709007	0.5718178973108516	1.0	1091.666666666667
4700	Experimental	-0.33258638282719705	1.5967310084826105	1.0	384.00000000000006
91689	Experimental	-0.1542261888519636	1.8648612462228864	1.0	169.00000000000003
150368	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
